gene_id	chr	start	end	strand	n_CG	mc_CG	total_CG	frac_CG	n_CHG	mc_CHG	total_CHG	frac_CHG	n_CHH	mc_CHH	total_CHH	frac_CHH
CUFF_NC.1	1	5814	6640	-	0	0	0		26	1	158	0.006329113924050633	251	3	1475	0.002033898305084746
CUFF_NC.4	1	33820	36039	+	0	0	0		188	3	1826	0.0016429353778751369	628	15	5146	0.0029148853478429848
CUFF_NC.2	1	45074	46980	+	0	0	0		101	1	873	0.001145475372279496	478	13	3581	0.0036302708740575257
CUFF_NC.3	1	51977	52743	-	0	0	0		60	0	289	0.0	183	0	801	0.0
CUFF_NC.9	1	63146	64476	+	0	0	0		66	2	792	0.0025252525252525255	309	6	2702	0.0022205773501110288
CUFF_NC.10	1	67285	67782	+	0	0	0		32	2	301	0.006644518272425249	117	1	903	0.0011074197120708748
CUFF_NC.5	1	69606	71157	+	0	0	0		53	11	457	0.024070021881838075	392	21	2804	0.007489300998573466
CUFF_NC.8	1	73084	73716	-	0	0	0		63	1	285	0.0035087719298245615	188	1	660	0.0015151515151515152
CUFF_NC.12	1	75366	76624	-	0	0	0		93	3	559	0.005366726296958855	245	3	1465	0.0020477815699658703
CUFF_NC.13	1	77837	78333	+	0	0	0		16	0	96	0.0	111	3	826	0.0036319612590799033
CUFF_NC.6	1	86737	87289	+	0	0	0		42	0	233	0.0	118	2	621	0.00322061191626409
CUFF_NC.18	1	89402	91722	-	0	0	0		145	7	1099	0.006369426751592357	599	11	3943	0.002789753994420492
CUFF_NC.19	1	95040	96380	-	0	0	0		85	0	741	0.0	341	4	2526	0.001583531274742676
CUFF_NC.11	1	100800	101866	-	0	0	0		57	0	503	0.0	297	6	1843	0.0032555615843733042
CUFF_NC.7	1	104712	105333	+	0	0	0		69	0	289	0.0	162	2	612	0.0032679738562091504
CUFF_NC.15	1	116797	118774	-	0	0	0		160	2	865	0.0023121387283236996	422	7	2193	0.0031919744642042863
CUFF_NC.14	1	119083	119969	-	0	0	0		26	1	280	0.0035714285714285713	241	4	1807	0.002213613724405091
CUFF_NC.20	1	121456	123494	+	0	0	0		186	5	1600	0.003125	574	20	3917	0.0051059484299208575
CUFF_NC.21	1	133006	133474	+	0	0	0		27	0	133	0.0	147	2	447	0.0044742729306487695
CUFF_NC.16	1	141174	141695	+	0	0	0		11	0	74	0.0	148	5	888	0.00563063063063063
CUFF_NC.17	1	154589	156159	+	0	0	0		79	0	640	0.0	358	4	2320	0.0017241379310344827
CUFF_NC.22	1	163277	166353	+	0	0	0		197	4	1315	0.003041825095057034	898	9	5233	0.0017198547678196063
CUFF_NC.25	1	180261	180962	+	0	0	0		19	0	224	0.0	152	2	1435	0.0013937282229965157
CUFF_NC.26	1	182345	182786	+	0	0	0		12	0	58	0.0	94	0	357	0.0
CUFF_NC.28	1	192588	193200	+	0	0	0		35	0	197	0.0	178	5	927	0.005393743257820928
CUFF_NC.23	1	196107	196598	-	0	0	0		41	1	257	0.0038910505836575876	101	0	394	0.0
CUFF_NC.24	1	197887	198512	-	0	0	0		31	0	172	0.0	178	4	1104	0.0036231884057971015
CUFF_NC.27	1	210058	210613	-	0	0	0		36	0	346	0.0	139	4	1136	0.0035211267605633804
CUFF_NC.29	1	219083	221145	-	0	0	0		166	1	901	0.0011098779134295228	511	10	2685	0.0037243947858473
CUFF_NC.30	1	226848	227453	+	0	0	0		34	2	118	0.01694915254237288	172	7	594	0.011784511784511785
CUFF_NC.34	1	233075	237654	+	0	0	0		308	10	2366	0.00422654268808115	1258	29	8570	0.00338389731621937
CUFF_NC.31	1	238416	239453	+	0	0	0		52	465	575	0.808695652173913	304	1036	3244	0.3193588162762022
CUFF_NC.32	1	254830	257455	+	0	0	0		94	78	888	0.08783783783783784	527	284	4262	0.0666353824495542
CUFF_NC.58	1	283807	284180	-	0	0	0		21	2	115	0.017391304347826087	118	8	589	0.013582342954159592
CUFF_NC.33	1	294207	295108	-	0	0	0		47	1	375	0.0026666666666666666	236	7	1495	0.0046822742474916385
CUFF_NC.36	1	301346	301758	+	0	0	0		20	0	178	0.0	105	2	764	0.002617801047120419
CUFF_NC.35	1	308731	309427	+	0	0	0		47	2	254	0.007874015748031496	183	3	1242	0.0024154589371980675
CUFF_NC.44	1	319180	319521	-	0	0	0		26	1	233	0.004291845493562232	86	1	568	0.0017605633802816902
CUFF_NC.37	1	341814	342849	+	0	0	0		43	1	304	0.003289473684210526	249	10	1832	0.0054585152838427945
CUFF_NC.43	1	347638	348472	-	0	0	0		41	0	191	0.0	202	5	1105	0.004524886877828055
CUFF_NC.42	1	355746	356392	+	0	0	0		35	2	243	0.00823045267489712	161	2	955	0.0020942408376963353
CUFF_NC.39	1	358665	360498	+	0	0	0		145	7	1147	0.006102877070619006	544	18	3345	0.0053811659192825115
CUFF_NC.38	1	365198	366851	-	0	0	0		106	2	571	0.0035026269702276708	328	8	1429	0.005598320503848845
CUFF_NC.41	1	370226	371382	+	0	0	0		56	4	313	0.012779552715654952	276	9	1530	0.0058823529411764705
CUFF_NC.40	1	371997	372411	+	0	0	0		24	7	179	0.03910614525139665	120	55	832	0.06610576923076923
CUFF_NC.57	1	392706	395717	-	0	0	0		269	5	1564	0.00319693094629156	784	13	4602	0.002824858757062147
CUFF_NC.54	1	409235	410549	-	0	0	0		113	1	768	0.0013020833333333333	392	8	2397	0.003337505214851898
CUFF_NC.53	1	413681	414878	+	0	0	0		111	4	892	0.004484304932735426	327	3	2043	0.0014684287812041115
CUFF_NC.46	1	417273	417814	-	0	0	0		27	0	128	0.0	115	3	399	0.007518796992481203
CUFF_NC.49	1	421746	425334	-	0	0	0		119	52	751	0.0692410119840213	815	267	4788	0.05576441102756892
CUFF_NC.48	1	424665	425164	+	0	0	0		37	0	321	0.0	121	4	1067	0.0037488284910965324
CUFF_NC.45	1	425557	426435	+	0	0	0		37	0	319	0.0	195	10	1353	0.007390983000739098
CUFF_NC.47	1	435444	435889	+	0	0	0		40	0	343	0.0	111	1	875	0.001142857142857143
CUFF_NC.50	1	442462	442900	+	0	0	0		22	0	215	0.0	117	4	1050	0.0038095238095238095
CUFF_NC.52	1	446824	448464	+	0	0	0		82	52	694	0.07492795389048991	354	236	2743	0.08603718556325192
CUFF_NC.51	1	463998	464582	+	0	0	0		43	0	317	0.0	153	3	1078	0.0027829313543599257
CUFF_NC.55	1	482013	483177	-	0	0	0		58	1	433	0.0023094688221709007	305	6	2142	0.0028011204481792717
CUFF_NC.59	1	512866	513261	+	0	0	0		17	71	154	0.461038961038961	98	364	857	0.42473745624270715
CUFF_NC.60	1	514888	515295	+	0	0	0		25	1	197	0.005076142131979695	98	4	535	0.007476635514018692
CUFF_NC.70	1	523944	530099	-	0	0	0		410	8	3319	0.0024103645676408557	1519	31	10280	0.0030155642023346305
CUFF_NC.71	1	525592	531975	-	0	0	0		457	7	3755	0.0018641810918774966	1595	30	10861	0.002762176595156984
CUFF_NC.72	1	528007	534109	-	0	0	0		435	6	3597	0.0016680567139282735	1551	36	10670	0.003373945641986879
CUFF_NC.62	1	538375	544045	-	0	0	0		272	139	2499	0.05562224889955982	1350	659	8909	0.07397014255247503
CUFF_NC.64	1	547818	551699	-	0	0	0		119	68	823	0.08262454434993925	819	404	5791	0.06976342600587118
CUFF_NC.65	1	550120	550546	-	0	0	0		8	10	22	0.45454545454545453	77	65	375	0.17333333333333334
CUFF_NC.68	1	556826	558761	-	0	0	0		125	5	794	0.006297229219143577	551	10	2970	0.003367003367003367
CUFF_NC.61	1	559734	560251	+	0	0	0		17	0	98	0.0	132	2	600	0.0033333333333333335
CUFF_NC.66	1	564136	564745	-	0	0	0		47	0	226	0.0	165	2	691	0.002894356005788712
CUFF_NC.67	1	565230	565784	-	0	0	0		36	0	231	0.0	139	5	952	0.005252100840336135
CUFF_NC.63	1	568739	570386	-	0	0	0		121	3	806	0.0037220843672456576	362	9	2235	0.004026845637583893
CUFF_NC.73	1	588007	589390	-	0	0	0		93	2	710	0.0028169014084507044	336	19	2397	0.007926574885273258
CUFF_NC.76	1	591664	593419	-	0	0	0		95	3	785	0.003821656050955414	431	4	2350	0.001702127659574468
CUFF_NC.74	1	594729	596073	+	0	0	0		109	4	877	0.004561003420752566	386	10	2558	0.003909304143862392
CUFF_NC.75	1	597522	598135	+	0	0	0		46	0	324	0.0	163	2	870	0.0022988505747126436
CUFF_NC.77	1	599765	600204	+	0	0	0		32	1	225	0.0044444444444444444	104	0	625	0.0
CUFF_NC.78	1	610701	611509	+	0	0	0		45	2	302	0.006622516556291391	208	3	1311	0.002288329519450801
