gene_id	chr	start	end	strand	n_CG	mc_CG	total_CG	frac_CG	n_CHG	mc_CHG	total_CHG	frac_CHG	n_CHH	mc_CHH	total_CHH	frac_CHH
CUFF_NC.1	1	5814	6640	-	0	0	0		26	1	394	0.0025380710659898475	256	19	3789	0.005014515703351808
CUFF_NC.4	1	33820	36039	+	0	0	0		189	10	2508	0.003987240829346092	632	37	8253	0.004483218223676239
CUFF_NC.2	1	45074	46980	+	0	0	0		109	9	1499	0.00600400266844563	529	46	7085	0.006492589978828511
CUFF_NC.3	1	51977	52743	-	0	0	0		60	5	739	0.006765899864682003	183	10	2347	0.004260758414997869
CUFF_NC.9	1	63146	64476	+	0	0	0		70	3	840	0.0035714285714285713	363	22	3776	0.005826271186440678
CUFF_NC.10	1	67285	67782	+	0	0	0		32	1	308	0.003246753246753247	122	6	1106	0.0054249547920434
CUFF_NC.5	1	69606	71157	+	0	0	0		55	6	844	0.0071090047393364926	416	20	5863	0.0034112229234180454
CUFF_NC.8	1	73084	73716	-	0	0	0		63	4	722	0.00554016620498615	198	13	2252	0.005772646536412078
CUFF_NC.12	1	75366	76624	-	0	0	0		103	6	1149	0.005221932114882507	274	14	3178	0.004405286343612335
CUFF_NC.13	1	77837	78333	+	0	0	0		17	1	190	0.005263157894736842	126	8	1602	0.004993757802746567
CUFF_NC.6	1	86737	87289	+	0	0	0		42	5	500	0.01	118	5	1413	0.003538570417551309
CUFF_NC.18	1	89402	91722	-	0	0	0		146	22	2009	0.010950721752115481	616	43	8159	0.0052702537075622015
CUFF_NC.19	1	95040	96380	-	0	0	0		88	6	1157	0.005185825410544511	372	19	4584	0.0041448516579406635
CUFF_NC.11	1	100800	101866	-	0	0	0		57	2	668	0.0029940119760479044	318	15	3333	0.004500450045004501
CUFF_NC.7	1	104712	105333	+	0	0	0		70	3	695	0.004316546762589928	173	7	1601	0.004372267332916927
CUFF_NC.15	1	116797	118774	-	0	0	0		160	2	1422	0.0014064697609001407	460	19	3712	0.0051185344827586205
CUFF_NC.14	1	119083	119969	-	0	0	0		27	0	329	0.0	243	4	2640	0.0015151515151515152
CUFF_NC.20	1	121456	123494	+	0	0	0		191	11	2166	0.0050784856879039705	589	31	6267	0.004946545396521462
CUFF_NC.21	1	133006	133474	+	0	0	0		27	1	311	0.003215434083601286	147	7	1850	0.0037837837837837837
CUFF_NC.16	1	141174	141695	+	0	0	0		11	0	160	0.0	148	22	2196	0.010018214936247723
CUFF_NC.17	1	154589	156159	+	0	0	0		89	0	771	0.0	431	19	3671	0.005175701443748297
CUFF_NC.22	1	163277	166353	+	0	0	0		203	18	2298	0.007832898172323759	917	29	10146	0.0028582692686773114
CUFF_NC.25	1	180261	180962	+	0	0	0		25	0	277	0.0	203	5	2290	0.002183406113537118
CUFF_NC.26	1	182345	182786	+	0	0	0		12	0	77	0.0	104	5	692	0.0072254335260115606
CUFF_NC.28	1	192588	193200	+	0	0	0		35	5	479	0.010438413361169102	178	14	2550	0.005490196078431373
CUFF_NC.23	1	196107	196598	-	0	0	0		44	3	370	0.008108108108108109	123	7	956	0.007322175732217573
CUFF_NC.24	1	197887	198512	-	0	0	0		31	1	362	0.0027624309392265192	178	8	1997	0.00400600901352028
CUFF_NC.27	1	210058	210613	-	0	0	0		36	3	411	0.0072992700729927005	139	10	1456	0.006868131868131868
CUFF_NC.29	1	219083	221145	-	0	0	0		169	3	1535	0.001954397394136808	526	22	4880	0.004508196721311476
CUFF_NC.30	1	226848	227453	+	0	0	0		39	0	369	0.0	176	7	1553	0.004507405022537025
CUFF_NC.34	1	233075	237654	+	0	0	0		315	28	3779	0.0074093675575549085	1296	57	15502	0.0036769449103341506
CUFF_NC.31	1	238416	239453	+	0	0	0		50	265	353	0.7507082152974505	298	385	2136	0.1802434456928839
CUFF_NC.32	1	254830	257455	+	0	0	0		100	63	1164	0.05412371134020619	570	208	6847	0.030378267854534832
CUFF_NC.58	1	283807	284180	-	0	0	0		21	3	221	0.013574660633484163	118	2	1241	0.0016116035455278
CUFF_NC.33	1	294207	295108	-	0	0	0		51	2	616	0.003246753246753247	263	19	3172	0.005989911727616645
CUFF_NC.36	1	301346	301758	+	0	0	0		20	4	313	0.012779552715654952	106	8	1746	0.004581901489117984
CUFF_NC.35	1	308731	309427	+	0	0	0		48	1	441	0.0022675736961451248	194	5	1713	0.002918855808523059
CUFF_NC.44	1	319180	319521	-	0	0	0		27	2	302	0.006622516556291391	110	3	1001	0.002997002997002997
CUFF_NC.37	1	341814	342849	+	0	0	0		46	2	565	0.0035398230088495575	258	7	3334	0.0020995800839832034
CUFF_NC.43	1	347638	348472	-	0	0	0		42	1	409	0.0024449877750611247	231	2	2161	0.0009254974548819991
CUFF_NC.42	1	355746	356392	+	0	0	0		43	3	329	0.00911854103343465	205	9	1752	0.005136986301369863
CUFF_NC.39	1	358665	360498	+	0	0	0		151	6	1471	0.004078857919782461	576	24	6174	0.003887269193391642
CUFF_NC.38	1	365198	366851	-	0	0	0		122	2	1070	0.001869158878504673	465	12	3299	0.003637465898757199
CUFF_NC.41	1	370226	371382	+	0	0	0		63	2	660	0.0030303030303030303	290	14	2882	0.004857737682165163
CUFF_NC.40	1	371997	372411	+	0	0	0		15	0	113	0.0	69	4	537	0.0074487895716946
CUFF_NC.57	1	392706	395717	-	0	0	0		296	15	2517	0.0059594755661501785	922	35	7830	0.004469987228607918
CUFF_NC.54	1	409235	410549	-	0	0	0		114	2	1243	0.0016090104585679806	402	22	4280	0.0051401869158878505
CUFF_NC.53	1	413681	414878	+	0	0	0		112	7	1037	0.006750241080038573	337	12	3272	0.003667481662591687
CUFF_NC.46	1	417273	417814	-	0	0	0		36	0	419	0.0	182	5	1903	0.002627430373095113
CUFF_NC.49	1	421746	425334	-	0	0	0		109	37	943	0.03923647932131495	728	115	6302	0.01824817518248175
CUFF_NC.48	1	424665	425164	+	0	0	0		37	2	431	0.004640371229698376	121	7	1460	0.004794520547945206
CUFF_NC.45	1	425557	426435	+	0	0	0		32	1	297	0.003367003367003367	183	5	1793	0.002788622420524261
CUFF_NC.47	1	435444	435889	+	0	0	0		41	3	601	0.004991680532445923	118	7	1718	0.004074505238649592
CUFF_NC.50	1	442462	442900	+	0	0	0		22	0	350	0.0	117	5	1700	0.0029411764705882353
CUFF_NC.52	1	446824	448464	+	0	0	0		86	3	1122	0.00267379679144385	357	20	4103	0.004874482086278333
CUFF_NC.51	1	463998	464582	+	0	0	0		43	6	412	0.014563106796116505	153	6	1427	0.004204625087596356
CUFF_NC.55	1	482013	483177	-	0	0	0		63	7	775	0.00903225806451613	332	19	3913	0.004855609506772297
CUFF_NC.59	1	512866	513261	+	0	0	0		18	45	153	0.29411764705882354	96	121	813	0.14883148831488316
CUFF_NC.60	1	514888	515295	+	0	0	0		24	2	259	0.007722007722007722	111	4	964	0.004149377593360996
CUFF_NC.70	1	523944	530099	-	0	0	0		412	43	4469	0.009621839337659432	1555	69	17361	0.003974425436322792
CUFF_NC.71	1	525592	531975	-	0	0	0		459	31	5149	0.0060205865216546904	1635	83	18447	0.004499376592399848
CUFF_NC.72	1	528007	534109	-	0	0	0		444	26	4806	0.005409904286308781	1597	82	17447	0.004699948415200321
CUFF_NC.62	1	538375	544045	-	0	0	0		257	9	2537	0.0035474970437524636	1353	94	12789	0.007350066463366956
CUFF_NC.64	1	547818	551699	-	0	0	0		111	42	1445	0.02906574394463668	751	233	8836	0.02636939791760978
CUFF_NC.65	1	550120	550546	-	0	0	0		7	14	41	0.34146341463414637	57	34	391	0.08695652173913043
CUFF_NC.68	1	556826	558761	-	0	0	0		125	16	1368	0.011695906432748537	555	44	5919	0.007433688122993749
CUFF_NC.61	1	559734	560251	+	0	0	0		17	3	192	0.015625	141	35	1836	0.01906318082788671
CUFF_NC.66	1	564136	564745	-	0	0	0		47	0	377	0.0	169	3	1830	0.001639344262295082
CUFF_NC.67	1	565230	565784	-	0	0	0		36	4	446	0.008968609865470852	140	6	1864	0.003218884120171674
CUFF_NC.63	1	568739	570386	-	0	0	0		130	1	1332	0.0007507507507507507	404	16	4090	0.003911980440097799
CUFF_NC.73	1	588007	589390	-	0	0	0		76	5	715	0.006993006993006993	272	10	2626	0.003808073115003808
CUFF_NC.76	1	591664	593419	-	0	0	0		102	5	978	0.005112474437627812	479	20	4804	0.004163197335553705
CUFF_NC.74	1	594729	596073	+	0	0	0		116	2	1290	0.0015503875968992248	411	16	4481	0.0035706315554563713
CUFF_NC.75	1	597522	598135	+	0	0	0		49	2	463	0.004319654427645789	185	4	1546	0.00258732212160414
CUFF_NC.77	1	599765	600204	+	0	0	0		33	2	435	0.004597701149425287	116	5	1555	0.003215434083601286
CUFF_NC.78	1	610701	611509	+	0	0	0		48	4	663	0.006033182503770739	230	10	3103	0.003222687721559781
CUFF_NC.79	1	617987	619403	-	0	0	0		107	5	1308	0.00382262996941896	315	15	3631	0.004131093362709997
CUFF_NC.80	1	622046	622369	-	0	0	0		16	1	261	0.0038314176245210726	80	5	1307	0.0038255547054322878
CUFF_NC.83	1	632744	633122	-	0	0	0		25	0	148	0.0	114	3	828	0.0036231884057971015
CUFF_NC.90	1	640236	640825	-	0	0	0		2	5	47	0.10638297872340426	84	31	573	0.05410122164048865
CUFF_NC.89	1	641448	642563	+	0	0	0		50	5	453	0.011037527593818985	287	6	2708	0.0022156573116691287
CUFF_NC.81	1	653973	654416	+	0	0	0		34	0	347	0.0	125	3	1072	0.002798507462686567
CUFF_NC.84	1	658696	661410	+	0	0	0		119	3	1650	0.0018181818181818182	734	31	10329	0.0030012585923129055
CUFF_NC.85	1	659555	662333	+	0	0	0		110	3	1480	0.002027027027027027	746	30	10314	0.0029086678301337987
CUFF_NC.82	1	663236	663656	+	0	0	0		24	2	300	0.006666666666666667	115	7	1557	0.00449582530507386
CUFF_NC.86	1	665248	666402	+	0	0	0		37	4	431	0.009280742459396751	327	14	3507	0.003992015968063872
CUFF_NC.87	1	675516	676334	-	0	0	0		44	4	636	0.006289308176100629	228	12	3272	0.003667481662591687
CUFF_NC.88	1	693076	693540	-	0	0	0		21	0	169	0.0	125	4	1340	0.0029850746268656717
CUFF_NC.91	1	705921	706616	+	0	0	0		42	1	591	0.001692047377326565	204	6	2490	0.0024096385542168677
CUFF_NC.93	1	731716	732702	+	0	0	0		68	1	858	0.0011655011655011655	269	16	3185	0.005023547880690738
CUFF_NC.94	1	742835	743218	-	0	0	0		16	3	204	0.014705882352941176	117	6	1428	0.004201680672268907
CUFF_NC.92	1	769606	770629	-	0	0	0		47	1	580	0.0017241379310344827	300	11	3503	0.003140165572366543
CUFF_NC.96	1	792040	792527	+	0	0	0		9	9	61	0.14754098360655737	59	65	565	0.11504424778761062
CUFF_NC.97	1	792753	793059	+	0	0	0		16	0	190	0.0	71	8	754	0.010610079575596816
CUFF_NC.95	1	813492	814238	-	0	0	0		39	9	551	0.016333938294010888	202	8	2798	0.0028591851322373124
CUFF_NC.99	1	820959	821299	-	0	0	0		20	1	262	0.003816793893129771	109	8	1422	0.005625879043600563
CUFF_NC.98	1	822863	823948	+	0	0	0		99	7	1293	0.005413766434648105	322	17	3451	0.0049261083743842365
CUFF_NC.102	1	827723	828094	-	0	0	0		24	3	245	0.012244897959183673	120	1	1286	0.0007776049766718507
CUFF_NC.103	1	842641	845302	+	0	0	0		164	6	2006	0.0029910269192422734	773	26	9337	0.0027846203277283924
CUFF_NC.104	1	843756	844262	+	0	0	0		32	1	272	0.003676470588235294	153	4	1263	0.003167062549485352
CUFF_NC.101	1	852139	854239	-	0	0	0		167	6	1803	0.0033277870216306157	509	21	4737	0.004433185560481318
CUFF_NC.100	1	866098	866818	+	0	0	0		41	3	542	0.005535055350553505	235	14	2603	0.005378409527468306
CUFF_NC.105	1	871636	872739	-	0	0	0		81	2	997	0.0020060180541624875	320	18	3532	0.005096262740656852
CUFF_NC.109	1	882129	882853	+	0	0	0		47	1	479	0.0020876826722338203	239	10	1839	0.005437737901033171
CUFF_NC.118	1	905255	905896	+	0	0	0		32	0	307	0.0	168	4	1652	0.002421307506053269
CUFF_NC.108	1	923855	924181	-	0	0	0		6	0	22	0.0	85	1	359	0.002785515320334262
CUFF_NC.107	1	930609	932087	+	0	0	0		66	3	811	0.0036991368680641184	367	23	3821	0.006019366657942947
CUFF_NC.110	1	941685	942629	+	0	0	0		70	4	868	0.004608294930875576	264	11	3011	0.0036532713384257723
CUFF_NC.117	1	948980	949396	+	0	0	0		31	2	401	0.004987531172069825	113	5	1413	0.003538570417551309
CUFF_NC.111	1	957115	958329	+	0	0	0		86	1	922	0.0010845986984815619	335	10	3501	0.0028563267637817767
CUFF_NC.112	1	959892	960676	+	0	0	0		29	0	385	0.0	247	12	3417	0.003511852502194908
CUFF_NC.113	1	967645	968734	+	0	0	0		74	1	883	0.0011325028312570782	273	18	3263	0.0055163959546429666
CUFF_NC.116	1	976096	978048	+	0	0	0		60	2	751	0.002663115845539281	469	17	5613	0.0030286834135043648
CUFF_NC.115	1	979746	980312	+	0	0	0		55	3	741	0.004048582995951417	167	11	2220	0.004954954954954955
CUFF_NC.114	1	982543	983713	+	0	0	0		73	5	917	0.0054525627044711015	320	10	3418	0.002925687536571094
