gene_id	chr	start	end	strand	n_CG	mc_CG	total_CG	frac_CG	n_CHG	mc_CHG	total_CHG	frac_CHG	n_CHH	mc_CHH	total_CHH	frac_CHH
CUFF_NC.1	1	5814	6640	-	0	0	0		26	1	284	0.0035211267605633804	258	17	2481	0.0068520757758968156
CUFF_NC.4	1	33820	36039	+	0	0	0		184	13	1930	0.006735751295336788	631	22	5957	0.0036931341279167365
CUFF_NC.2	1	45074	46980	+	0	0	0		110	6	1013	0.005923000987166831	531	20	4750	0.004210526315789474
CUFF_NC.3	1	51977	52743	-	0	0	0		59	2	403	0.004962779156327543	184	7	1436	0.004874651810584958
CUFF_NC.9	1	63146	64476	+	0	0	0		63	3	717	0.0041841004184100415	335	10	3198	0.0031269543464665416
CUFF_NC.10	1	67285	67782	+	0	0	0		31	0	269	0.0	111	4	801	0.004993757802746567
CUFF_NC.5	1	69606	71157	+	0	0	0		55	7	569	0.012302284710017574	415	21	4210	0.0049881235154394295
CUFF_NC.8	1	73084	73716	-	0	0	0		63	2	489	0.00408997955010225	198	3	1405	0.002135231316725979
CUFF_NC.12	1	75366	76624	-	0	0	0		102	2	686	0.0029154518950437317	272	9	1883	0.004779607010090282
CUFF_NC.13	1	77837	78333	+	0	0	0		17	0	205	0.0	126	6	1681	0.003569303985722784
CUFF_NC.6	1	86737	87289	+	0	0	0		42	1	336	0.002976190476190476	118	3	1029	0.0029154518950437317
CUFF_NC.18	1	89402	91722	-	0	0	0		148	12	1720	0.0069767441860465115	615	24	6802	0.0035283740076448105
CUFF_NC.19	1	95040	96380	-	0	0	0		88	7	770	0.00909090909090909	372	21	2951	0.00711623178583531
CUFF_NC.11	1	100800	101866	-	0	0	0		58	3	594	0.005050505050505051	325	11	2871	0.0038314176245210726
CUFF_NC.7	1	104712	105333	+	0	0	0		64	1	335	0.0029850746268656717	146	1	699	0.001430615164520744
CUFF_NC.15	1	116797	118774	-	0	0	0		161	5	985	0.005076142131979695	466	13	3021	0.004303210857332009
CUFF_NC.14	1	119083	119969	-	0	0	0		27	0	335	0.0	244	11	3061	0.0035935968637700096
CUFF_NC.20	1	121456	123494	+	0	0	0		189	5	1688	0.002962085308056872	577	25	4726	0.005289885738468049
CUFF_NC.21	1	133006	133474	+	0	0	0		27	1	243	0.00411522633744856	147	4	1337	0.0029917726252804786
CUFF_NC.16	1	141174	141695	+	0	0	0		11	0	138	0.0	148	11	1778	0.006186726659167604
CUFF_NC.17	1	154589	156159	+	0	0	0		84	2	576	0.003472222222222222	397	19	2652	0.007164404223227752
CUFF_NC.22	1	163277	166353	+	0	0	0		204	4	1824	0.0021929824561403508	912	32	7669	0.004172643108619116
CUFF_NC.25	1	180261	180962	+	0	0	0		27	1	296	0.0033783783783783786	182	8	1472	0.005434782608695652
CUFF_NC.26	1	182345	182786	+	0	0	0		8	0	20	0.0	47	1	195	0.005128205128205128
CUFF_NC.28	1	192588	193200	+	0	0	0		35	2	305	0.006557377049180328	178	8	1717	0.004659289458357601
CUFF_NC.23	1	196107	196598	-	0	0	0		45	0	291	0.0	119	3	630	0.004761904761904762
CUFF_NC.24	1	197887	198512	-	0	0	0		31	1	350	0.002857142857142857	179	7	1775	0.003943661971830986
CUFF_NC.27	1	210058	210613	-	0	0	0		36	1	427	0.00234192037470726	139	7	1503	0.004657351962741184
CUFF_NC.29	1	219083	221145	-	0	0	0		170	3	1103	0.0027198549410698096	529	15	3688	0.004067245119305857
CUFF_NC.30	1	226848	227453	+	0	0	0		39	2	235	0.00851063829787234	169	10	1148	0.008710801393728223
CUFF_NC.34	1	233075	237654	+	0	0	0		315	7	3195	0.002190923317683881	1295	56	12975	0.004315992292870906
CUFF_NC.31	1	238416	239453	+	0	0	0		56	307	627	0.48963317384370014	281	579	3158	0.18334388853704878
